ID,item_cnt_month
31266,0.2
31267,0.1
31268,0.2
31269,0.2
31270,0.1
31271,1.3
31272,0.3
31273,1.8
31274,0.2
31275,0.2
31276,0.8
31277,1.5
31278,0.1
31279,0.2
31280,0.1
31281,1.9
31282,2.9
31283,0.7
31284,0.2
31285,0.2
31286,0.1
31287,0.2
31288,0.1
31289,0.6
31290,0.1
31291,0.5
31292,0.7
31293,0.4
31294,0.2
31295,0.4
31296,0.1
31297,0.1
31298,0.1
31299,0.1
31300,0.1
31301,0.1
31302,0.1
31303,0.1
31304,0.1
31305,0.2
31306,0.4
31307,0.2
31308,0.1
31309,2.1
31310,0.6
31311,0.2
31312,0.2
31313,0.1
31314,0.2
31315,0.1
31316,0.1
31317,0.2
31318,0.1
31319,0.2
31320,0.1
31321,0.3
31322,0.2
31323,2.3
31324,0.5
31325,0.2
31326,0.2
31327,0.2
31328,0.1
31329,0.1
31330,0.2
31331,0.2
31332,2
31333,0.1
31334,0.3
31335,0.1
31336,0.2
31337,0.1
31338,0.1
31339,0.5
31340,0.1
31341,0.2
31342,0.2
31343,0.1
31344,0.1
31345,0.1
31346,0.1
31347,0.1
31348,0.5
31349,0.2
31350,0.1
31351,0.1
31352,0.1
31353,0.2
31354,0.7
31355,0.1
31356,0.1
31357,0.1
31358,0.2
31359,1.1
31360,1.4
31361,0.8
31362,0.2
31363,0.2
31364,0.2
31365,0.1
31366,0.3
31367,1.9
31368,0.3
31369,0.6
31370,0.1
31371,0.1
31372,0.1
31373,0.1
31374,0.1
31375,0.1
31376,0.1
31377,0.1
31378,0.1
31379,0.1
31380,0.1
31381,0.1
31382,0.1
31383,0.1
31384,0.1
31385,0.1
31386,0.1
31387,0.1
31388,0.1
31389,0.1
31390,0.1
31391,0.1
31392,0.1
31393,0.1
31394,0.1
31395,0.1
31396,0.1
31397,0.1
31398,0.1
31399,0.1
31400,0.1
31401,0.1
31402,0.3
31403,0.2
31404,0.1
31405,0.2
31406,0.1
31407,0.4
31408,0.1
31409,0.1
31410,0.9
31411,0.4
31412,0.1
31413,0.2
31414,0.3
31415,0.1
31416,0.6
31417,0.1
31418,0.1
31419,0.4
31420,0.6
31421,0.1
31422,0.6
31423,0.2
31424,0.3
31425,0.5
31426,0.3
31427,0.3
31428,0.3
31429,0.3
31430,0.3
31431,0.1
31432,0.1
31433,0.8
31434,0.2
31435,0.6
31436,0.3
31437,0.2
31438,0.3
31439,0.1
31440,0.3
31441,0.3
31442,0.1
31443,1.1
31444,1.1
31445,0.4
31446,0.3
31447,0.1
31448,0.3
31449,0.2
31450,0.1
31451,0.1
31452,0.1
31453,0.1
31454,0.1
31455,0.3
31456,0.5
31457,0.4
31458,0.5
31459,0.2
31460,0.2
31461,0.1
31462,0.2
31463,0.1
31464,0.3
31465,0.1
31466,0.4
31467,0.1
31468,0.2
31469,0.2
31470,0.1
31471,0.1
31472,0.6
31473,0.1
31474,0.2
31475,0.4
31476,0.1
31477,0.2
31478,0.1
31479,0.1
31480,0.3
31481,0.2
31482,0.6
31483,0.2
31484,0.1
31485,0.1
31486,0.1
31487,0.1
31488,1.5
31489,1.1
31490,1
31491,0.3
31492,0.1
31493,0.4
31494,0.1
31495,0.4
31496,0.2
31497,0.2
31498,0.4
31499,0.3
31500,0.1
31501,0.9
31502,0.2
31503,0.3
31504,0.1
31505,0.1
31506,0.4
31507,0.1
31508,0.5
31509,0.1
31510,0.1
31511,0.2
31512,0.4
31513,1.8
31514,0.1
31515,0.4
31516,0.1
31517,0.1
31518,0.1
31519,0.2
31520,0.1
31521,9.6
31522,0.1
31523,0.1
31524,0.6
31525,0.1
31526,0.1
31527,0.2
31528,0.2
31529,0.2
31530,0.2
31531,1.1
31532,1.3
31533,0.1
31534,0.6
31535,0.2
31536,0.2
31537,1.1
31538,0.1
31539,0.1
31540,0.1
31541,0.1
31542,0.2
31543,0.2
31544,0.7
31545,0.2
31546,0.2
31547,0.4
31548,0.1
31549,0.2
31550,0.1
31551,0.1
31552,0.1
31553,0.1
31554,0.1
31555,0.2
31556,2.9
31557,0.1
31558,0.8
31559,0.4
31560,0.2
31561,0.1
31562,0.6
31563,0.2
31564,0.1
31565,0.2
31566,1
31567,0.2
31568,0.6
31569,0.7
31570,2.8
31571,0.2
31572,0.1
31573,2.1
31574,0.2
31575,0.1
31576,0.5
31577,0.3
31578,1
31579,0.8
31580,0.8
31581,0.5
31582,0.1
31583,0.1
31584,0.4
31585,6.7
31586,0.1
31587,1.4
31588,0.1
31589,0.2
31590,1.4
31591,0.1
31592,0.2
31593,0.2
31594,0.5
31595,1
31596,1.2
31597,0.2
31598,1
31599,0.2
31600,0.1
31601,0.1
31602,0.3
31603,0.1
31604,0.1
31605,0.3
31606,0.3
31607,0.3
31608,0.4
31609,0.5
31610,1
31611,0.1
31612,0.8
31613,7.5
31614,0.1
31615,0.2
31616,0.1
31617,0.2
31618,0.2
31619,0.2
31620,0.1
31621,0.4
31622,0.4
31623,0.9
31624,0.7
31625,0.1
31626,0.2
31627,0.3
31628,0.1
31629,0.3
31630,0.1
31631,0.1
31632,0.7
31633,0.5
31634,0.1
31635,0.8
31636,0.3
31637,0.5
31638,0.7
31639,0.7
31640,0.5
31641,0.1
31642,0.1
31643,1.5
31644,1.5
31645,0.3
31646,0.7
31647,0.1
31648,0.1
31649,0.1
31650,0.1
31651,0.1
31652,0.1
31653,0.1
31654,0.3
31655,1.1
31656,0.2
31657,0.1
31658,0.1
31659,4
31660,0.8
31661,0.3
31662,0.2
31663,0.1
31664,0.1
31665,0.2
31666,0.2
31667,0.3
31668,0.1
31669,0.1
31670,0.3
31671,0.1
31672,0.1
31673,0.1
31674,0.3
31675,0.3
31676,0.3
31677,0.1
31678,0.1
31679,2
31680,0.1
31681,0.3
31682,0.5
31683,0.4
31684,0.1
31685,0.2
31686,0.1
31687,0.1
31688,0.1
31689,12.2
31690,0.2
31691,0.1
31692,1.3
31693,2
31694,0.1
31695,0.9
31696,0.6
31697,0.3
31698,0.1
31699,0.2
31700,2.5
31701,0.2
31702,0.1
31703,0.1
31704,0.1
31705,0.3
31706,0.1
31707,0.1
31708,0.2
31709,0.1
31710,0.7
31711,0.1
31712,1.1
31713,0.1
31714,0.2
31715,0.1
31716,0.1
31717,0.1
31718,0.5
31719,1
31720,0.3
31721,0.1
31722,0.1
31723,2.1
31724,0.5
31725,0.6
31726,0.1
31727,0.1
31728,0.1
31729,0.1
31730,0.2
31731,0.1
31732,0.4
31733,0.5
31734,0.1
31735,0.2
31736,0.4
31737,6.9
31738,0.1
31739,0.2
31740,1.5
31741,0.3
31742,0.3
31743,0.2
31744,0.5
31745,0.2
31746,1.1
31747,0.1
31748,0.3
31749,0.2
31750,0.2
31751,2.2
31752,0.1
31753,0.1
31754,0.4
31755,0.4
31756,0.1
31757,0.1
31758,0.1
31759,0.1
31760,0.2
31761,0.3
31762,0.6
31763,0.2
31764,0.4
31765,0.1
31766,0.1
31767,0.1
31768,0.1
31769,0.1
31770,0.1
31771,0.1
31772,0.1
31773,1.3
31774,0.1
31775,0.1
31776,0.1
31777,0.3
31778,0.6
31779,0.1
31780,0.2
31781,0.2
31782,0.1
31783,0.1
31784,0.1
31785,0.1
31786,0.1
31787,0.1
31788,0.1
31789,0.1
31790,0.1
31791,0.1
31792,0.1
31793,0.7
31794,0.7
31795,0.9
31796,0.1
31797,0.3
31798,0.1
31799,0.2
31800,0.5
31801,0.1
31802,0.3
31803,0.1
31804,0.1
31805,5
31806,1.3
31807,0.1
31808,0.6
31809,0.6
31810,0.5
31811,0.1
31812,1.5
31813,0.4
31814,0.1
31815,0.2
31816,0.1
31817,3
31818,0.1
31819,0.2
31820,0.4
31821,0.1
31822,0.3
31823,0.2
31824,0.5
31825,0.1
31826,0.4
31827,0.1
31828,0.2
31829,0.1
31830,0.1
31831,0.1
31832,0.2
31833,0.3
31834,0.1
31835,0.2
31836,0.4
31837,0.4
31838,0.1
31839,0.1
31840,0.2
31841,1
31842,0.3
31843,0.3
31844,0.1
31845,0.3
31846,0.8
31847,0.8
31848,0.1
31849,0.1
31850,0.6
31851,0.1
31852,0.5
31853,0.1
31854,0.1
31855,2
31856,2.8
31857,0.6
31858,0.1
31859,0.1
31860,0.1
31861,0.2
31862,0.3
31863,2.2
31864,0.8
31865,0.6
31866,0.3
31867,3.6
31868,0.3
31869,0.2
31870,0.6
31871,0.5
31872,0.1
31873,0.3
31874,0.3
31875,0.7
31876,0.1
31877,0.1
31878,0.1
31879,0.1
31880,0.4
31881,0.6
31882,0.2
31883,0.9
31884,0.2
31885,0.9
31886,0.4
31887,0.1
31888,0.1
31889,0.2
31890,0.3
31891,4.7
31892,1.1
31893,0.1
31894,0.9
31895,0.1
31896,0.3
31897,0.1
31898,0.8
31899,1.2
31900,1.1
31901,1.8
31902,0.2
31903,0.1
31904,0.3
31905,0.1
31906,0.7
31907,0.4
31908,0.2
31909,0.1
31910,0.2
31911,0.2
31912,1
31913,0.4
31914,0.1
31915,0.1
31916,0.1
31917,0.2
31918,0.4
31919,0.2
31920,0.2
31921,0.1
31922,0.1
31923,0.6
31924,0.3
31925,0.2
31926,0.5
31927,0.1
31928,0.2
31929,0.1
31930,0.5
31931,0.1
31932,0.2
31933,2.4
31934,0.4
31935,0.1
31936,0.1
31937,0.5
31938,0.1
31939,0.3
31940,0.1
31941,0.5
31942,0.1
31943,0.2
31944,0.1
31945,0.9
31946,0.5
31947,0.1
31948,0.1
31949,0.3
31950,0.1
31951,0.7
31952,0.1
31953,0.1
31954,1.2
31955,0.1
31956,0.1
31957,0.2
31958,0.1
31959,0.1
31960,0.2
31961,0.2
31962,0.2
31963,0.2
31964,0.1
31965,0.3
31966,0.2
31967,0.4
31968,0.2
31969,0.1
31970,0.2
31971,0.1
31972,0.1
31973,0.1
31974,0.2
31975,0.1
31976,0.1
31977,0.1
31978,0.6
31979,0.1
31980,0.2
31981,0.1
31982,0.1
31983,0.3
31984,1.2
31985,0.2
31986,0.1
31987,0.2
31988,2.8
31989,0.5
31990,1
31991,0.9
31992,0.1
31993,0.1
31994,0.1
31995,0.1
31996,0.2
31997,0.4
31998,1.2
31999,0.3
32000,0.1
32001,0.3
32002,0.5
32003,2.8
32004,0.1
32005,0.1
32006,0.2
32007,2.2
32008,0.1
32009,0.1
32010,0.1
32011,0.9
32012,0.7
32013,0.1
32014,0.1
32015,0.7
32016,0.7
32017,0.6
32018,0.1
32019,0.1
32020,0.3
32021,0.1
32022,0.1
32023,0.4
32024,0.8
32025,0.1
32026,0.2
32027,0.2
32028,0.4
32029,0.2
32030,0.3
32031,0.5
32032,0.1
32033,0.1
32034,0.1
32035,0.2
32036,0.3
32037,0.2
32038,0.1
32039,0.1
32040,0.1
32041,0.1
32042,0.4
32043,0.3
32044,0.1
32045,0.1
32046,0.1
32047,0.1
32048,0.1
32049,0.1
32050,0.2
32051,0.3
32052,0.1
32053,0.2
32054,0.1
32055,0.1
32056,0.5
32057,0.3
32058,0.2
32059,0.1
32060,0.1
32061,0.3
32062,0.2
32063,0.2
32064,0.1
32065,0.3
32066,0.3
32067,0.1
32068,0.1
32069,0.2
32070,0.2
32071,0.6
32072,0.3
32073,1.1
32074,0.9
32075,0.7
32076,0.2
32077,0.1
32078,0.1
32079,0.2
32080,0.1
32081,0.5
32082,0.1
32083,0.1
32084,0.6
32085,0.2
32086,0.1
32087,0.3
32088,0.2
32089,0.2
32090,0.1
32091,0.8
32092,0.8
32093,0.8
32094,0.6
32095,0.1
32096,0.2
32097,0.1
32098,5
32099,0.6
32100,0.3
32101,0.2
32102,0.3
32103,0.1
32104,0.3
32105,0.1
32106,0.3
32107,0.3
32108,0.8
32109,0.6
32110,0.3
32111,0.3
32112,0.1
32113,0.3
32114,0.3
32115,0.1
32116,0.1
32117,0.2
32118,0.1
32119,0.1
32120,0.3
32121,0.3
32122,0.2
32123,0.2
32124,0.1
32125,0.2
32126,0.1
32127,0.1
32128,0.8
32129,0.1
32130,0.3
32131,0.1
32132,0.1
32133,0.2
32134,0.2
32135,0.2
32136,0.3
32137,0.1
32138,0.1
32139,0.1
32140,0.1
32141,0.1
32142,0.1
32143,0.8
32144,0.1
32145,0.1
32146,1
32147,0.4
32148,3
32149,0.4
32150,0.1
32151,0.1
32152,0.1
32153,0.1
32154,0.7
32155,0.8
32156,0.1
32157,0.1
32158,0.1
32159,0.2
32160,0.2
32161,0.1
32162,0.1
32163,0.1
32164,0.1
32165,0.2
32166,0.1
32167,0.1
32168,0.1
32169,0.1
32170,0.8
32171,0.2
32172,0.6
32173,0.1
32174,0.1
32175,0.1
32176,0.4
32177,0.1
32178,0.3
32179,0.3
32180,0.1
32181,0.1
32182,3.6
32183,0.3
32184,0.3
32185,0.1
32186,0.1
32187,0.3
32188,0.1
32189,0.6
32190,0.4
32191,0.1
32192,0.1
32193,0.2
32194,0.7
32195,0.1
32196,0.2
32197,0.1
32198,0.1
32199,0.1
32200,0.1
32201,0.1
32202,0.2
32203,0.1
32204,0.2
32205,0.1
32206,0.1
32207,0.2
32208,0.1
32209,0.1
32210,0.1
32211,0.1
32212,0.1
32213,0.5
32214,0.1
32215,0.1
32216,0.1
32217,0.1
32218,0.1
32219,0.1
32220,0.1
32221,0.1
32222,0.1
32223,0.4
32224,0.2
32225,0.1
32226,0.1
32227,0.2
32228,0.2
32229,0.1
32230,0.5
32231,0.6
32232,0.1
32233,0.3
32234,0.7
32235,0.1
32236,0.1
32237,0.1
32238,0.3
32239,0.6
32240,0.1
32241,0.1
32242,1
32243,0.2
32244,0.2
32245,0.2
32246,0.2
32247,0.2
32248,0.1
32249,0.1
32250,0.1
32251,0.1
32252,0.2
32253,0.1
32254,0.2
32255,0.8
32256,0.2
32257,0.1
32258,0.1
32259,0.2
32260,0.2
32261,0.7
32262,0.1
32263,0.1
32264,0.2
32265,0.1
32266,0.2
32267,0.1
32268,0.6
32269,0.7
32270,0.2
32271,0.1
32272,0.1
32273,0.2
32274,0.1
32275,0.1
32276,0.1
32277,0.6
32278,0.1
32279,0.1
32280,0.6
32281,0.1
32282,0.1
32283,0.3
32284,0.1
32285,0.1
32286,0.1
32287,0.3
32288,0.3
32289,0.1
32290,0.3
32291,0.1
32292,0.1
32293,0.7
32294,0.1
32295,0.1
32296,0.1
32297,0.5
32298,0.1
32299,0.1
32300,0.7
32301,0.2
32302,0.1
32303,0.1
32304,0.1
32305,0.1
32306,0.1
32307,0.2
32308,0.2
32309,0.1
32310,0.9
32311,0.1
32312,0.1
32313,0.2
32314,0.5
32315,1
32316,0.1
32317,0.9
32318,0.1
32319,0.9
32320,0.5
32321,0.6
32322,0.9
32323,0.9
32324,0.7
32325,0.6
32326,0.1
32327,0.1
32328,0.3
32329,0.3
32330,0.1
32331,0.1
32332,0.1
32333,0.9
32334,0.2
32335,0.1
32336,0.1
32337,0.5
32338,0.6
32339,0.9
32340,0.1
32341,1.2
32342,0.1
32343,0.1
32344,1.9
32345,0.1
32346,0.5
32347,0.2
32348,0.1
32349,0.1
32350,0.1
32351,0.1
32352,0.1
32353,0.1
32354,0.1
32355,0.1
32356,0.1
32357,0.1
32358,0.6
32359,0.1
32360,0.5
32361,0.2
32362,0.4
32363,0.2
32364,0.3
32365,0.5
32366,0.1
32367,0.1
32368,0.3
32369,0.1
32370,0.2
32371,0.1
32372,0.2
32373,0.1
32374,0.1
32375,0.1
32376,0.1
32377,0.1
32378,0.2
32379,0.3
32380,0.5
32381,0.1
32382,0.9
32383,0.1
32384,0.4
32385,0.4
32386,0.1
32387,0.2
32388,0.2
32389,0.1
32390,0.1
32391,0.6
32392,0.2
32393,0.3
32394,0.6
32395,0.6
32396,0.7
32397,0.1
32398,0.1
32399,0.1
32400,0.1
32401,0.4
32402,0.1
32403,0.1
32404,0.1
32405,0.3
32406,0.1
32407,0.2
32408,0.1
32409,0.1
32410,0.1
32411,0.1
32412,0.1
32413,0.3
32414,0.1
32415,0.5
32416,0.1
32417,0.1
32418,0.3
32419,0.1
32420,0.3
32421,0.1
32422,0.2
32423,0.1
32424,0.3
32425,0.1
32426,0.4
32427,0.4
32428,0.4
32429,0.4
32430,0.1
32431,0.1
32432,0.1
32433,0.1
32434,0.1
32435,0.1
32436,0.1
32437,0.6
32438,0.1
32439,0.5
32440,0.1
32441,0.4
32442,0.2
32443,0.4
32444,0.1
32445,0.3
32446,0.4
32447,0.3
32448,0.2
32449,0.9
32450,0.2
32451,0.3
32452,0.2
32453,0.2
32454,0.6
32455,0.1
32456,0.1
32457,0.9
32458,0.1
32459,0.6
32460,0.6
32461,1
32462,0.1
32463,0.1
32464,0.1
32465,3.3
32466,0.4
32467,0.4
32468,0.7
32469,0.1
32470,0.2
32471,0.8
32472,0.4
32473,0.2
32474,1.4
32475,0.2
32476,0.1
32477,0.4
32478,0.5
32479,2
32480,0.8
32481,0.4
32482,0.2
32483,0.1
32484,1
32485,0.5
32486,0.1
32487,0.1
32488,0.6
32489,0.2
32490,0.3
32491,0.1
32492,0.1
32493,1.2
32494,0.1
32495,0.2
32496,0.8
32497,0.1
32498,0.1
32499,0.1
32500,0.1
32501,0.1
32502,0.1
32503,0.2
32504,0.2
32505,0.3
32506,0.1
32507,0.2
32508,0.1
32509,0.2
32510,0.2
32511,0.1
32512,4
32513,0.4
32514,0.3
32515,0.1
32516,0.4
32517,0.2
32518,0.1
32519,0.1
32520,0.1
32521,0.1
32522,0.3
32523,0.2
32524,0.4
32525,0.1
32526,0.1
32527,0.1
32528,0.1
32529,0.1
32530,0.2
32531,0.1
32532,0.2
32533,0.9
32534,0.4
32535,1.2
32536,0.1
32537,0.1
32538,0.7
32539,0.3
32540,0.5
32541,1.1
32542,0.3
32543,0.1
32544,0.1
32545,0.7
32546,2
32547,0.1
32548,0.1
32549,0.1
32550,0.5
32551,0.1
32552,0.1
32553,0.3
32554,0.1
32555,0.1
32556,0.1
32557,0.3
32558,0.2
32559,0.2
32560,0.1
32561,0.2
32562,0.2
32563,0.1
32564,0.2
32565,0.2
32566,0.1
32567,0.2
32568,0.1
32569,0.1
32570,0.1
32571,0.9
32572,0.1
32573,0.3
32574,0.1
32575,0.2
32576,0.1
32577,0.1
32578,0.1
32579,0.1
32580,0.4
32581,0.1
32582,0.1
32583,0.4
32584,0.2
32585,0.2
32586,0.2
32587,0.1
32588,0.1
32589,0.2
32590,0.1
32591,0.1
32592,0.3
32593,0.1
32594,0.1
32595,0.1
32596,0.1
32597,0.2
32598,0.1
32599,0.4
32600,0.5
32601,0.1
32602,0.1
32603,0.1
32604,0.1
32605,0.1
32606,0.2
32607,0.1
32608,0.1
32609,0.1
32610,0.2
32611,0.2
32612,0.1
32613,0.2
32614,0.1
32615,0.1
32616,0.1
32617,0.1
32618,1.4
32619,0.2
32620,0.1
32621,0.1
32622,0.1
32623,0.2
32624,0.3
32625,0.3
32626,2.3
32627,0.6
32628,1.1
32629,0.1
32630,0.2
32631,0.1
32632,0.6
32633,0.4
32634,0.8
32635,0.1
32636,0.1
32637,0.1
32638,1
32639,0.5
32640,0.2
32641,0.2
32642,0.2
32643,0.1
32644,0.1
32645,0.1
32646,0.1
32647,0.1
32648,0.1
32649,0.1
32650,0.2
32651,0.3
32652,0.3
32653,0.1
32654,0.1
32655,0.1
32656,0.1
32657,0.1
32658,0.1
32659,0.1
32660,0.9
32661,0.9
32662,0.1
32663,0.1
32664,0.1
32665,0.1
32666,0.3
32667,2
32668,2.3
32669,0.1
32670,0.1
32671,0.1
32672,0.1
32673,0.1
32674,0.1
32675,0.6
32676,0.1
32677,0.1
32678,0.1
32679,0.1
32680,0.1
32681,0.1
32682,0.1
32683,0.1
32684,0.1
32685,0.2
32686,0.1
32687,0.1
32688,0.1
32689,0.1
32690,0.1
32691,0.1
32692,0.7
32693,0.2
32694,0.1
32695,0.1
32696,0.1
32697,0.1
32698,0.3
32699,0.2
32700,0.1
32701,0.2
32702,0.1
32703,0.1
32704,0.1
32705,0.1
32706,0.8
32707,0.5
32708,0.1
32709,0.1
32710,0.4
32711,0.1
32712,0.1
32713,0.5
32714,0.2
32715,0.4
32716,0.1
32717,1.1
32718,1.1
32719,0.1
32720,0.1
32721,0.3
32722,0.1
32723,0.1
32724,0.9
32725,0.1
32726,0.6
32727,0.1
32728,1.2
32729,0.4
32730,0.1
32731,0.3
32732,0.4
32733,0.2
32734,0.1
32735,0.5
32736,0.1
32737,0.4
32738,0.1
32739,0.5
32740,0.1
32741,0.1
32742,0.1
32743,0.4
32744,0.1
32745,0.3
32746,0.9
32747,0.1
32748,0.1
32749,0.1
32750,0.2
32751,0.2
32752,0.2
32753,0.5
32754,0.1
32755,0.1
32756,0.3
32757,0.1
32758,0.1
32759,0.1
32760,0.3
32761,0.1
32762,0.1
32763,0.1
32764,0.1
32765,0.1
32766,0.3
32767,0.3
32768,0.1
32769,0.2
32770,0.1
32771,0.2
32772,0.1
32773,0.3
32774,0.1
32775,0.5
32776,0.3
32777,0.1
32778,0.1
32779,0.2
32780,0.2
32781,0.2
32782,0.2
32783,0.2
32784,0.6
32785,0.2
32786,0.1
32787,0.1
32788,0.4
32789,0.2
32790,0.1
32791,0.1
32792,0.2
32793,0.1
32794,0.5
32795,0.6
32796,0.2
32797,0.1
32798,0.1
32799,0.1
32800,1
32801,0.3
32802,0.1
32803,0.1
32804,0.1
32805,0.2
32806,0.1
32807,0.1
32808,0.7
32809,0.1
32810,0.1
32811,0.6
32812,0.3
32813,0.2
32814,0.1
32815,0.2
32816,0.2
32817,0.4
32818,0.1
32819,0.1
32820,0.1
32821,0.1
32822,0.1
32823,0.2
32824,0.2
32825,0.2
32826,0.1
32827,0.2
32828,0.1
32829,0.2
32830,0.2
32831,0.1
32832,0.1
32833,0.1
32834,0.1
32835,0.2
32836,0.1
32837,0.4
32838,0.1
32839,0.1
32840,0.1
32841,0.2
32842,0.1
32843,0.1
32844,1.1
32845,0.5
32846,0.2
32847,0.1
32848,0.1
32849,0.1
32850,0.4
32851,0.1
32852,0.1
32853,0.1
32854,0.1
32855,0.1
32856,0.1
32857,0.6
32858,0.1
32859,0.1
32860,0.1
32861,0.1
32862,0.2
32863,0.1
32864,0.1
32865,0.1
32866,0.2
32867,0.2
32868,0.1
32869,0.2
32870,0.1
32871,0.1
32872,0.5
32873,0.1
32874,0.1
32875,0.1
32876,0.1
32877,0.1
32878,0.2
32879,0.1
32880,0.7
32881,0.2
32882,0.1
32883,0.1
32884,0.1
32885,0.1
32886,0.2
32887,0.2
32888,0.5
32889,0.1
32890,0.1
32891,0.1
32892,0.2
32893,0.3
32894,0.1
32895,0.1
32896,0.2
32897,0.2
32898,0.1
32899,0.2
32900,0.1
32901,0.1
32902,0.1
32903,0.1
32904,0.1
32905,0.1
32906,0.1
32907,0.1
32908,0.2
32909,0.1
32910,0.1
32911,0.1
32912,0.1
32913,0.1
32914,0.1
32915,0.1
32916,0.1
32917,0.3
32918,0.1
32919,0.2
32920,0.3
32921,0.1
32922,0.8
32923,0.1
32924,0.1
32925,0.6
32926,0.2
32927,0.4
32928,0.4
32929,0.4
32930,0.4
32931,0.1
32932,0.1
32933,0.1
32934,0.3
32935,0.1
32936,0.1
32937,0.1
32938,0.1
32939,0.1
32940,0.1
32941,0.1
32942,1.5
32943,0.1
32944,0.2
32945,0.1
32946,0.3
32947,0.4
32948,0.1
32949,0.1
32950,0.2
32951,0.1
32952,0.1
32953,0.2
32954,0.2
32955,0.2
32956,0.1
32957,0.1
32958,0.1
32959,0.1
32960,0.1
32961,0.3
32962,0.1
32963,0.1
32964,0.2
32965,0.2
32966,0.1
32967,0.2
32968,0.3
32969,0.1
32970,0.1
32971,0.1
32972,0.1
32973,0.3
32974,0.2
32975,0.2
32976,0.1
32977,0.2
32978,0.2
32979,0.3
32980,0.1
32981,0.1
32982,0.1
32983,0.1
32984,0.2
32985,0.2
32986,0.6
32987,0.2
32988,0.1
32989,0.2
32990,0.2
32991,0.2
32992,0.2
32993,0.1
32994,0.1
32995,0.1
32996,0.2
32997,0.1
32998,0.1
32999,1.4
33000,0.1
33001,0.1
33002,0.2
33003,0.1
33004,0.3
33005,0.4
33006,0.4
33007,0.1
33008,0.1
33009,0.1
33010,0.5
33011,0.1
33012,0.3
33013,0.1
33014,0.1
33015,0.2
33016,0.7
33017,0.1
33018,0.1
33019,0.2
33020,0.4
33021,0.2
33022,0.1
33023,0.1
33024,0.1
33025,0.1
33026,0.1
33027,0.3
33028,0.1
33029,0.7
33030,0.6
33031,0.1
33032,0.3
33033,0.3
33034,0.1
33035,0.5
33036,0.4
33037,0.2
33038,0.1
33039,0.1
33040,0.1
33041,0.1
33042,0.4
33043,0.1
33044,0.1
33045,0.2
33046,0.2
33047,0.3
33048,0.1
33049,0.1
33050,0.1
33051,0.1
33052,0.5
33053,0.5
33054,0.1
33055,0.1
33056,0.1
33057,0.2
33058,0.2
33059,0.2
33060,0.1
33061,0.2
33062,0.3
33063,0.1
33064,0.3
33065,0.3
33066,0.3
33067,0.2
33068,0.4
33069,0.8
33070,0.4
33071,0.3
33072,0.1
33073,0.8
33074,0.2
33075,0.7
33076,0.5
33077,0.4
33078,0.4
33079,0.2
33080,0.4
33081,0.4
33082,0.7
33083,0.3
33084,0.3
33085,0.2
33086,0.1
33087,0.4
33088,0.1
33089,0.1
33090,0.3
33091,0.3
33092,1
33093,0.1
33094,0.2
33095,0.5
33096,0.4
33097,0.2
33098,0.1
33099,0.1
33100,0.2
33101,0.1
33102,0.1
33103,0.1
33104,0.3
33105,0.3
33106,0.2
33107,0.3
33108,0.2
33109,0.1
33110,0.2
33111,0.3
33112,0.5
33113,0.5
33114,0.2
33115,0.3
33116,0.1
33117,0.1
33118,0.1
33119,0.7
33120,0.5
33121,0.2
33122,0.1
33123,0.4
33124,1.1
33125,0.1
33126,0.1
33127,0.4
33128,0.1
33129,0.1
33130,0.3
33131,0.1
33132,0.3
33133,0.1
33134,4.2
33135,0.1
33136,0.1
33137,0.6
33138,0.6
33139,0.3
33140,0.2
33141,0.1
33142,0.1
33143,0.1
33144,0.1
33145,0.1
33146,0.1
33147,0.1
33148,0.1
33149,0.1
33150,0.1
33151,0.1
33152,0.1
33153,0.3
33154,0.1
33155,0.3
33156,0.2
33157,0.2
33158,0.7
33159,1.7
33160,0.8
33161,0.8
33162,0.1
33163,0.1
33164,0.4
33165,0.1
33166,0.1
33167,0.1
33168,0.6
33169,0.2
33170,0.1
33171,0.3
33172,0.1
33173,0.2
33174,0.4
33175,0.2
33176,0.6
33177,0.2
33178,0.6
33179,1
33180,0.1
33181,0.2
33182,0.2
33183,0.2
33184,0.2
33185,0.3
33186,0.2
33187,0.8
33188,0.1
33189,0.1
33190,0.1
33191,0.3
33192,0.5
33193,0.7
33194,1.4
33195,0.4
33196,0.1
33197,0.6
33198,0.5
33199,0.1
33200,0.1
33201,0.1
33202,0.1
33203,0.6
33204,0.2
33205,0.4
33206,0.2
33207,0.1
33208,0.1
33209,0.1
33210,0.9
33211,0.2
33212,0.8
33213,0.3
33214,0.1
33215,0.1
33216,0.1
33217,0.2
33218,0.7
33219,0.1
33220,0.1
33221,0.7
33222,0.2
33223,7.9
33224,0.5
33225,0.3
33226,0.3
33227,0.1
33228,1
33229,0.3
33230,0.4
33231,0.2
33232,0.1
33233,0.4
33234,0.1
33235,0.1
33236,0.1
33237,0.2
33238,0.3
33239,0.1
33240,0.1
33241,0.1
33242,0.1
33243,0.2
33244,0.2
33245,0.1
33246,0.1
33247,0.1
33248,0.1
33249,0.1
33250,0.1
33251,0.1
33252,0.1
33253,0.1
33254,0.2
33255,0.1
33256,0.1
33257,0.4
33258,0.1
33259,0.2
33260,0.2
33261,0.1
33262,0.1
33263,0.1
33264,0.1
33265,0.1
33266,0.1
33267,0.1
33268,0.2
33269,0.2
33270,0.1
33271,0.1
33272,0.4
